Rk,Player,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,School
10.0,Will Henderson,F,11,0,10.2,1.2,2.9,0.406,0.1,0.5,0.2,1.1,2.5,0.444,0.422,0.2,0.5,0.4,0.5,1.1,1.6,0.1,0.2,0.6,1.0,1.6,2.6,,Alcorn State
11.0,Jeremy Ellis,F,19,0,6.9,0.4,1.1,0.4,0.0,0.0,,0.4,1.1,0.4,0.4,0.3,0.3,0.833,0.4,0.5,0.9,0.2,0.1,0.5,0.3,1.0,1.1,,Alcorn State
,Team Totals,,25,25,199.5,24.5,57.2,0.428,6.9,19.6,0.352,17.6,37.6,0.468,0.488,11.0,15.8,0.698,9.5,19.5,29.0,11.6,7.7,3.4,14.0,17.9,66.9,,Alcorn State
1.0,Madden Collins,G,28,0,22.1,5.3,10.4,0.509,0.7,3.0,0.224,4.6,7.4,0.626,0.541,2.3,3.4,0.691,1.8,3.3,5.1,2.1,1.3,0.5,1.6,2.6,13.6,,American
2.0,Greg Jones,F,28,28,30.0,3.8,9.5,0.395,0.9,3.5,0.268,2.8,6.0,0.467,0.444,3.7,4.6,0.806,1.2,3.3,4.5,2.1,1.1,0.0,1.6,2.3,12.1,,American
3.0,Julen Iturbe,F,28,28,25.1,3.8,7.9,0.484,1.3,3.8,0.34,2.5,4.1,0.617,0.566,1.3,1.9,0.698,1.3,3.7,5.0,2.3,0.8,0.3,1.8,2.9,10.3,,American
4.0,Geoff Sprouse,G,28,28,26.1,3.0,7.2,0.421,2.3,5.8,0.387,0.8,1.4,0.564,0.577,0.6,0.9,0.75,0.2,1.9,2.1,1.8,1.0,0.0,0.9,1.9,9.0,,American
5.0,Matt Mayock,F,27,27,28.4,2.9,6.4,0.454,1.1,3.0,0.354,1.9,3.4,0.543,0.537,1.4,1.7,0.867,0.9,2.9,3.8,1.7,1.0,0.4,1.1,1.8,8.4,,American
6.0,Wyatt Nausadis,G,28,17,23.3,2.9,6.6,0.438,1.4,3.5,0.388,1.5,3.1,0.494,0.541,1.2,1.7,0.708,0.4,1.1,1.5,1.9,1.0,0.1,1.5,2.0,8.4,,American
7.0,Carson McDonald,F,4,0,14.3,2.8,4.0,0.688,0.0,0.3,0.0,2.8,3.8,0.733,0.688,1.8,2.8,0.636,0.8,4.3,5.0,0.3,1.0,0.5,0.8,1.8,7.3,,American
8.0,Kade Sebastian,G,28,12,21.4,1.6,3.8,0.419,1.0,2.7,0.373,0.6,1.1,0.533,0.552,1.3,1.6,0.818,0.9,1.8,2.7,1.2,1.1,0.1,0.8,2.2,5.4,,American
9.0,Chris Eagan,F,28,0,11.8,1.8,3.8,0.467,0.0,0.1,0.25,1.7,3.6,0.475,0.471,0.8,1.0,0.815,0.5,1.1,1.6,0.1,0.2,0.1,0.9,1.8,4.3,,American
10.0,Dean Hogans,G,19,0,7.9,1.1,2.3,0.455,0.6,1.6,0.367,0.5,0.7,0.643,0.58,0.2,0.4,0.429,0.5,0.8,1.3,0.2,0.2,0.0,0.4,1.2,2.8,,American
11.0,Luke Brown,F,20,0,5.8,0.4,1.1,0.381,0.0,0.2,0.0,0.4,0.9,0.471,0.381,0.3,0.3,0.833,0.7,0.8,1.4,0.4,0.2,0.1,0.3,0.4,1.1,,American
12.0,Matthew Casey,G,7,0,3.4,0.1,1.4,0.1,0.1,1.1,0.125,0.0,0.3,0.0,0.15,0.1,0.3,0.5,0.3,0.3,0.6,0.1,0.4,0.0,0.3,0.4,0.6,,American
13.0,Jack Anderson,G,6,0,2.7,0.2,0.3,0.5,0.0,0.2,0.0,0.2,0.2,1.0,0.5,0.0,0.0,,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.2,0.3,,American
,Team Totals,,28,28,200.0,26.4,58.6,0.45,9.0,26.9,0.334,17.4,31.7,0.548,0.527,13.3,17.5,0.757,9.6,22.4,32.0,13.6,7.8,1.7,11.1,19.0,75.0,,American
1.0,Kasen Jennings,G,29,29,32.2,5.2,12.8,0.403,1.9,5.8,0.333,3.2,7.0,0.461,0.478,3.1,3.9,0.796,0.9,3.3,4.2,2.2,1.0,0.2,1.6,2.2,15.4,,Appalachian State
2.0,Alonzo Dodd,G,29,29,31.3,5.0,10.4,0.479,1.2,3.8,0.306,3.8,6.6,0.578,0.535,2.7,3.8,0.694,0.8,4.5,5.3,4.2,0.8,0.3,2.5,2.4,13.8,,Appalachian State
3.0,Luke Wilson,C,29,27,27.7,3.5,5.5,0.642,0.0,0.0,,3.5,5.5,0.642,0.642,3.3,6.3,0.533,2.9,5.0,7.9,0.6,0.3,1.8,1.1,1.7,10.4,,Appalachian State
4.0,Jalen Tot,G,28,13,23.9,2.9,8.5,0.339,2.6,7.6,0.34,0.3,1.0,0.333,0.49,0.7,1.0,0.69,0.2,1.6,1.9,1.1,0.7,0.0,0.7,1.4,9.1,,Appalachian State
5.0,Michael Marcus Jr.,F,29,22,24.3,3.0,6.2,0.478,1.0,3.0,0.349,1.9,3.2,0.596,0.561,1.2,1.8,0.706,2.7,3.4,6.0,0.4,0.6,0.5,0.7,2.7,8.2,,Appalachian State
6.0,Eren Banks,G,27,16,25.6,2.4,6.9,0.344,0.9,4.1,0.227,1.4,2.8,0.513,0.411,0.5,1.0,0.5,0.4,2.3,2.7,1.8,0.7,0.1,1.0,2.0,6.1,,Appalachian State
7.0,Luke Ledford,G,2,0,9.5,2.0,5.5,0.364,1.5,3.0,0.5,0.5,2.5,0.2,0.5,0.0,0.0,,1.5,0.0,1.5,1.0,0.5,0.0,0.5,0.5,5.5,,Appalachian State
8.0,Grant Clayton,F,2,0,9.5,2.0,3.0,0.667,0.0,0.5,0.0,2.0,2.5,0.8,0.667,0.0,2.0,0.0,0.0,6.0,6.0,0.5,0.0,1.0,0.5,1.0,4.0,,Appalachian State
9.0,Jason Clarke Jr.,G,21,0,14.3,1.4,3.5,0.411,0.2,1.3,0.179,1.2,2.1,0.556,0.445,0.7,1.1,0.583,0.4,1.3,1.7,1.5,0.4,0.0,0.6,1.5,3.8,,Appalachian State
10.0,Andrin Njock,F,21,2,12.0,1.1,2.0,0.535,0.1,0.8,0.176,1.0,1.2,0.769,0.57,1.1,1.4,0.767,1.4,1.8,3.2,0.4,0.3,0.1,0.4,0.7,3.4,,Appalachian State
11.0,Cameron O'Kelley,G,3,0,8.3,0.7,2.3,0.286,0.7,2.3,0.286,0.0,0.0,,0.429,1.0,1.3,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.7,0.7,3.0,,Appalachian State
12.0,Chad Moodie,F,29,7,12.8,1.1,1.9,0.574,0.0,0.0,,1.1,1.9,0.574,0.574,0.4,1.2,0.371,0.9,1.9,2.8,0.1,0.2,0.7,0.4,1.2,2.6,,Appalachian State
13.0,Jacari Brim,G,21,0,6.1,0.4,1.0,0.409,0.3,0.8,0.375,0.1,0.3,0.5,0.545,0.1,0.3,0.333,0.1,0.6,0.7,0.7,0.1,0.0,0.0,0.3,1.2,,Appalachian State
,Team Totals,,29,29,200.9,25.2,57.1,0.442,8.1,26.3,0.31,17.1,30.8,0.554,0.513,13.4,21.2,0.631,12.1,27.2,39.3,12.4,4.8,3.7,9.7,15.5,71.9,,Appalachian State
1.0,Brayden Burries,G,26,26,29.2,5.5,11.2,0.491,1.7,4.5,0.376,3.8,6.7,0.569,0.567,2.8,3.6,0.787,0.5,4.2,4.6,2.6,1.7,0.2,1.4,2.2,15.5,,Arizona
2.0,Koa Peat,F,25,25,27.0,5.4,10.0,0.542,0.2,0.7,0.333,5.2,9.3,0.558,0.554,2.6,4.4,0.606,1.9,3.5,5.4,2.6,0.7,0.7,1.7,2.3,13.8,,Arizona
3.0,Jaden Bradley,G,26,26,29.6,4.4,9.1,0.485,0.6,1.5,0.4,3.8,7.6,0.503,0.519,3.9,4.8,0.802,0.5,2.9,3.5,4.7,1.7,0.0,1.7,2.0,13.3,,Arizona
4.0,Motiejus Krivas,C,26,26,24.7,3.7,6.3,0.588,0.1,0.3,0.333,3.6,6.0,0.603,0.597,3.3,4.2,0.787,3.0,5.6,8.7,1.1,0.7,1.9,1.5,2.7,10.8,,Arizona
5.0,Ivan Kharchenkov,F,26,26,26.6,3.8,7.8,0.493,0.8,2.7,0.3,3.0,5.1,0.594,0.544,1.5,2.0,0.736,1.0,2.7,3.7,2.2,1.6,0.3,1.2,1.5,10.0,,Arizona
6.0,Tobe Awaka,F,26,1,21.7,3.5,5.8,0.592,0.2,0.3,0.556,3.3,5.5,0.594,0.609,2.6,4.0,0.65,3.8,5.8,9.6,1.0,0.4,0.7,1.1,2.8,9.7,,Arizona
7.0,Anthony Dell'Orso,G,26,0,21.0,2.9,7.4,0.396,1.2,3.8,0.313,1.7,3.6,0.484,0.477,1.5,1.8,0.848,0.2,1.8,2.0,2.3,0.9,0.2,1.4,1.2,8.5,,Arizona
8.0,Dwayne Aristode,G,24,0,15.6,1.6,3.4,0.481,1.0,2.4,0.439,0.6,1.0,0.583,0.636,0.4,0.7,0.588,0.7,1.3,2.0,0.8,0.5,0.1,0.5,0.7,4.7,,Arizona
9.0,Sidi Gueye,F,18,0,3.5,0.6,0.9,0.688,0.0,0.0,,0.6,0.9,0.688,0.688,0.4,0.6,0.636,0.2,0.6,0.8,0.2,0.1,0.3,0.3,0.4,1.6,,Arizona
10.0,Evan Nelson,G,17,0,3.5,0.2,0.6,0.4,0.2,0.4,0.429,0.1,0.2,0.333,0.55,0.0,0.0,,0.1,0.5,0.6,0.4,0.2,0.1,0.2,0.1,0.6,,Arizona
11.0,Jackson Francois,G,7,0,1.6,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.3,0.3,0.6,0.0,0.0,0.0,0.1,0.7,0.6,,Arizona
12.0,Sven Djopmo,G,14,0,1.9,0.3,0.4,0.667,0.0,0.1,0.0,0.3,0.3,1.0,0.667,0.1,0.2,0.333,0.1,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.6,,Arizona
13.0,Addison Arnold,G,15,0,2.3,0.1,0.7,0.1,0.0,0.1,0.0,0.1,0.5,0.125,0.1,0.1,0.1,1.0,0.1,0.3,0.5,0.2,0.0,0.1,0.1,0.5,0.3,,Arizona
14.0,Jackson Cook,G,8,0,1.4,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,,Arizona
,Team Totals,,26,26,201.0,31.5,62.2,0.506,5.9,16.6,0.356,25.5,45.6,0.56,0.553,18.9,25.9,0.73,13.2,30.4,43.7,17.7,8.3,4.4,11.3,16.2,87.7,,Arizona
1.0,Moe Odum,G,26,26,33.8,5.3,13.2,0.401,2.8,7.2,0.383,2.5,5.9,0.422,0.506,4.0,4.7,0.844,0.5,2.5,3.0,5.9,1.4,0.0,3.1,2.4,17.3,,Arizona State
2.0,Massamba Diop,C,26,26,29.2,5.2,9.0,0.584,0.2,0.5,0.308,5.1,8.5,0.6,0.592,3.3,4.5,0.741,2.0,3.8,5.8,1.1,0.7,2.1,1.7,1.9,13.9,,Arizona State
3.0,Anthony Johnson,G,26,5,24.6,4.0,8.9,0.448,0.8,2.5,0.344,3.2,6.5,0.488,0.496,4.3,5.7,0.752,0.6,2.5,3.1,1.7,1.3,0.3,2.0,2.2,13.2,,Arizona State
4.0,Santiago Trouet,F,24,23,25.3,3.0,6.6,0.459,0.2,0.9,0.182,2.9,5.7,0.504,0.472,1.7,2.3,0.759,2.3,3.4,5.6,0.9,0.8,0.7,0.7,1.9,8.0,,Arizona State
5.0,Bryce Ford,G,21,20,23.3,2.6,6.6,0.388,1.3,4.0,0.329,1.2,2.6,0.481,0.489,0.7,1.0,0.75,0.3,1.4,1.7,0.8,0.4,0.1,0.6,1.5,7.2,,Arizona State
6.0,Andrija Grbovic,F,26,20,19.9,2.3,5.8,0.401,1.3,3.8,0.354,1.0,2.0,0.491,0.516,1.1,1.4,0.778,0.8,2.3,3.2,0.4,0.5,0.2,0.5,2.5,7.1,,Arizona State
7.0,Noah Meeusen,G,23,4,27.0,2.0,4.7,0.422,1.1,3.3,0.347,0.9,1.5,0.588,0.541,1.2,1.4,0.848,0.6,2.4,3.0,2.6,1.5,0.3,1.3,2.0,6.3,,Arizona State
8.0,Allen David Mukeba,F,26,6,16.8,2.3,4.2,0.536,0.0,0.2,0.25,2.2,4.1,0.547,0.541,1.1,2.2,0.518,1.4,2.3,3.7,0.8,0.8,0.9,1.0,2.6,5.7,,Arizona State
9.0,Marcus Adams Jr.,F,14,0,11.7,1.0,2.9,0.341,0.6,1.9,0.296,0.4,1.0,0.429,0.439,1.0,1.4,0.7,0.4,1.9,2.4,0.2,0.2,0.3,0.5,1.4,3.6,,Arizona State
10.0,Trevor Best,G,14,0,5.9,0.3,1.2,0.235,0.1,0.7,0.1,0.2,0.5,0.429,0.265,0.5,0.8,0.636,0.2,0.4,0.6,0.1,0.1,0.0,0.4,0.4,1.1,,Arizona State
11.0,Kash Polk,F,6,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Arizona State
12.0,Quentin McCoy,G,3,0,0.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,,Arizona State
,Team Totals,,26,26,200.0,26.5,59.0,0.449,7.7,22.6,0.342,18.7,36.4,0.514,0.514,17.8,23.7,0.75,10.7,22.6,33.2,14.0,7.3,4.6,11.3,17.3,78.5,,Arizona State
1.0,Darius Acuff Jr.,G,26,26,34.6,8.0,15.7,0.509,2.5,5.7,0.443,5.5,10.0,0.546,0.589,3.7,4.7,0.795,0.4,2.5,3.0,6.2,0.7,0.4,2.0,1.6,22.3,,Arkansas
2.0,Meleek Thomas,G,26,10,28.6,5.3,12.5,0.429,2.3,5.8,0.404,3.0,6.7,0.451,0.523,2.3,2.7,0.831,1.0,2.8,3.8,2.7,1.5,0.1,0.9,2.0,15.3,,Arkansas
3.0,Trevon Brazile,F,25,24,30.6,4.5,8.6,0.526,1.2,3.3,0.349,3.4,5.3,0.636,0.593,2.5,3.4,0.729,1.2,6.0,7.2,1.4,1.6,1.7,1.2,1.8,12.7,,Arkansas
4.0,Billy Richmond III,F,26,8,24.0,4.1,7.1,0.582,0.3,1.4,0.222,3.8,5.7,0.669,0.603,1.5,1.9,0.76,1.5,2.3,3.8,1.8,0.8,0.7,1.0,2.3,10.0,,Arkansas
5.0,Malique Ewin,F,26,1,18.1,3.2,5.3,0.606,0.1,0.1,0.667,3.1,5.2,0.604,0.613,2.5,3.6,0.71,2.3,2.5,4.8,0.8,0.6,1.0,1.1,2.1,9.0,,Arkansas
6.0,Karter Knox,F,22,18,22.2,2.9,6.3,0.46,1.2,3.1,0.377,1.7,3.2,0.543,0.554,1.1,1.5,0.727,1.3,3.3,4.5,1.2,0.7,0.5,1.0,2.0,8.1,,Arkansas
7.0,D.J. Wagner,G,24,18,23.2,2.5,6.0,0.407,1.0,3.2,0.329,1.4,2.9,0.493,0.493,1.2,1.6,0.744,0.0,1.2,1.2,2.5,1.0,0.3,0.7,1.7,7.2,,Arkansas
8.0,Nick Pringle,F,26,25,20.3,1.8,2.7,0.696,0.0,0.0,,1.8,2.7,0.696,0.696,1.4,2.2,0.632,1.8,2.5,4.2,0.7,0.3,0.5,0.9,2.6,5.1,,Arkansas
9.0,Isaiah Sealy,F,13,0,8.5,1.2,2.3,0.5,0.0,0.5,0.0,1.2,1.8,0.652,0.5,1.6,2.2,0.75,0.2,1.4,1.6,0.8,0.4,0.3,0.3,1.5,3.9,,Arkansas
10.0,Ayden Kelley,G,7,0,1.6,0.1,0.3,0.5,0.1,0.1,1.0,0.0,0.1,0.0,0.75,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,Arkansas
11.0,Jaden Karuletwa,G,8,0,3.0,0.1,0.6,0.2,0.1,0.6,0.2,0.0,0.0,,0.3,0.3,0.3,1.0,0.0,0.4,0.4,0.1,0.1,0.0,0.1,0.5,0.6,,Arkansas
12.0,Elmir Dzafic,C,7,0,2.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.4,0.9,0.5,0.1,0.0,0.1,0.0,0.1,0.1,0.6,0.6,0.4,,Arkansas
13.0,Amere Brown,G,7,0,1.9,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.1,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,Arkansas
,Team Totals,,26,26,201.9,32.2,64.0,0.504,8.4,22.3,0.377,23.8,41.6,0.572,0.57,16.9,22.8,0.742,11.0,25.2,36.1,17.2,7.3,5.3,9.1,16.7,89.8,,Arkansas
1.0,Christian Harmon,G,28,24,27.3,4.1,10.1,0.405,2.7,7.6,0.354,1.4,2.6,0.556,0.537,2.1,2.6,0.833,1.3,2.6,3.9,2.5,1.0,0.1,2.0,1.4,13.0,,Arkansas State
2.0,Kyle Hayman,G,27,18,22.5,4.1,10.3,0.404,1.9,5.7,0.325,2.3,4.6,0.504,0.495,1.1,1.3,0.861,1.1,2.0,3.1,2.2,1.1,0.1,1.8,2.4,11.3,,Arkansas State
3.0,Chandler Jackson,G,28,26,27.2,3.5,7.2,0.493,0.5,1.8,0.28,3.0,5.4,0.563,0.527,3.3,4.5,0.728,1.1,2.3,3.4,4.5,1.2,0.0,1.9,2.1,10.8,,Arkansas State
4.0,Joey Chammaa,G,17,1,16.6,2.3,5.0,0.459,0.9,2.6,0.341,1.4,2.4,0.585,0.547,4.2,5.2,0.798,0.5,1.3,1.8,1.6,1.0,0.1,1.4,1.2,9.6,,Arkansas State
5.0,Jaxon Ellingsworth,G,28,13,22.8,3.2,7.0,0.459,1.0,3.0,0.337,2.2,4.0,0.549,0.531,1.9,2.5,0.761,1.8,3.4,5.1,0.7,0.8,0.2,1.5,2.4,9.4,,Arkansas State
6.0,TJ Caldwell,G,28,6,20.1,2.9,7.4,0.386,1.3,3.9,0.321,1.6,3.5,0.459,0.471,2.3,2.7,0.84,0.9,1.7,2.6,1.0,0.6,0.2,1.4,1.9,9.2,,Arkansas State
7.0,Jalen Hampton,G,26,18,25.3,3.1,5.5,0.566,0.3,1.0,0.28,2.8,4.5,0.627,0.591,1.5,1.8,0.792,2.3,6.5,8.8,1.6,1.0,0.5,1.7,1.7,8.0,,Arkansas State
8.0,Royal Blue Smith,G,26,3,13.3,1.8,4.2,0.436,1.0,2.7,0.366,0.8,1.5,0.564,0.555,0.7,1.2,0.531,0.4,1.2,1.7,1.1,0.8,0.0,1.1,1.5,5.3,,Arkansas State
9.0,Chudi Dioramma,F,25,8,15.4,1.9,3.7,0.505,0.0,0.0,,1.9,3.7,0.505,0.505,1.3,2.0,0.66,1.4,2.7,4.1,0.7,0.2,0.4,0.7,2.0,5.1,,Arkansas State
10.0,Fredy-Salam Sylla,G,17,6,11.3,1.6,3.8,0.438,0.5,1.8,0.267,1.2,2.0,0.588,0.5,0.5,0.9,0.5,0.8,1.2,2.0,0.3,0.4,0.0,0.7,0.9,4.2,,Arkansas State
11.0,Aly Tounkara,F,28,17,17.0,1.6,2.7,0.613,0.0,0.0,,1.6,2.7,0.613,0.613,0.4,1.1,0.375,1.9,3.1,5.0,0.5,0.4,0.9,1.0,2.4,3.7,,Arkansas State
,Team Totals,,28,28,202.7,28.0,62.0,0.452,9.2,27.8,0.332,18.8,34.2,0.551,0.527,17.1,23.1,0.74,14.1,27.1,41.3,15.6,7.7,2.4,14.3,18.6,82.4,,Arkansas State
1.0,Quion Williams,G,27,27,35.7,6.3,13.2,0.475,1.0,2.8,0.373,5.2,10.4,0.502,0.514,3.9,5.3,0.736,2.1,5.8,7.9,5.6,1.6,0.9,3.5,2.1,17.5,,Arkansas-Pine Bluff
2.0,Jaquan Scott,F,26,25,27.9,5.3,11.4,0.461,0.5,1.5,0.325,4.8,9.9,0.482,0.483,4.4,5.2,0.858,2.4,4.5,6.8,1.2,1.0,0.6,2.3,3.9,15.5,,Arkansas-Pine Bluff
3.0,Alex Mirhosseini,G,26,26,31.5,3.8,10.8,0.351,2.5,7.8,0.322,1.3,3.1,0.425,0.466,1.5,2.2,0.684,0.6,1.8,2.3,2.6,1.5,0.3,1.7,3.2,11.6,,Arkansas-Pine Bluff
4.0,Milhan Charles,F,25,25,31.0,3.6,6.9,0.517,0.2,0.9,0.182,3.4,6.0,0.567,0.529,3.4,4.7,0.729,1.0,3.3,4.4,1.6,0.8,0.6,1.8,2.0,10.7,,Arkansas-Pine Bluff
5.0,Trevon Payton,G,27,27,33.6,3.4,6.9,0.5,2.1,4.5,0.475,1.3,2.4,0.547,0.656,1.0,1.3,0.794,0.7,3.1,3.8,2.7,1.0,0.3,1.9,2.8,10.0,,Arkansas-Pine Bluff
6.0,Ramel Lloyd Jr.,G,16,0,20.6,2.3,5.7,0.407,0.7,2.5,0.275,1.6,3.2,0.51,0.467,1.6,2.5,0.625,0.8,1.6,2.3,0.8,0.8,0.2,1.3,1.8,6.9,,Arkansas-Pine Bluff
7.0,Jai’chaunn Hayes,G,10,1,17.4,2.2,5.3,0.415,0.6,2.6,0.231,1.6,2.7,0.593,0.472,1.1,1.3,0.846,0.3,1.0,1.3,0.6,0.3,0.1,0.5,1.8,6.1,,Arkansas-Pine Bluff
8.0,Ahmad Johnson,G,24,2,13.2,1.4,3.9,0.366,0.9,2.8,0.313,0.5,1.1,0.5,0.478,0.4,0.5,0.75,0.3,0.6,0.9,0.8,0.3,0.2,0.6,1.5,4.1,,Arkansas-Pine Bluff
9.0,Anthony Sellars,G,13,0,7.2,1.1,2.0,0.538,0.3,0.8,0.364,0.8,1.2,0.667,0.615,0.4,0.4,1.0,0.2,0.8,1.1,0.2,0.2,0.1,0.5,1.2,2.8,,Arkansas-Pine Bluff
10.0,Kyle Brown,F,20,1,8.5,0.6,1.8,0.306,0.1,0.4,0.286,0.5,1.5,0.31,0.333,0.4,0.5,0.7,1.1,1.2,2.3,0.6,0.3,0.3,0.4,1.4,1.6,,Arkansas-Pine Bluff
11.0,Dennis Asoro,F,25,1,5.0,0.4,0.8,0.55,0.0,0.0,,0.4,0.8,0.55,0.55,0.1,0.3,0.286,0.5,0.8,1.2,0.2,0.1,0.1,0.5,1.6,1.0,,Arkansas-Pine Bluff
12.0,Travis Pourciau,C,3,0,2.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.3,0.7,0.5,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.3,,Arkansas-Pine Bluff
13.0,Harrison Pickett,G,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Arkansas-Pine Bluff
14.0,Trejon Ware,G,1,0,18.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,,Arkansas-Pine Bluff
,Team Totals,,27,27,200.9,26.5,59.8,0.444,7.9,22.7,0.346,18.7,37.1,0.503,0.509,16.0,21.3,0.752,10.6,23.6,34.1,15.6,6.9,3.1,13.9,19.8,76.9,,Arkansas-Pine Bluff
1.0,Ryan Curry,G,27,27,33.4,4.6,11.1,0.41,2.7,7.1,0.373,1.9,4.0,0.477,0.53,2.3,2.8,0.803,0.6,3.6,4.2,4.6,1.0,0.1,2.1,2.1,14.0,,Army
2.0,Jaxson Bell,G,26,4,24.0,3.5,8.5,0.416,1.7,4.6,0.375,1.8,3.9,0.465,0.518,2.8,3.5,0.791,1.0,3.7,4.7,1.1,1.0,0.2,1.9,2.3,11.6,,Army
3.0,Jacen Holloway,F,27,21,28.4,4.0,8.0,0.502,0.5,1.7,0.283,3.6,6.3,0.561,0.532,2.3,3.4,0.663,1.5,2.1,3.6,2.1,0.4,0.1,1.6,2.2,10.8,,Army
4.0,Jackson Furman,G,28,8,24.5,3.3,8.5,0.381,2.1,5.6,0.367,1.2,2.9,0.407,0.502,1.3,1.6,0.822,0.6,2.9,3.5,1.4,0.6,0.1,1.8,2.7,9.9,,Army
5.0,Jorn Everson,F,28,24,19.3,3.3,7.3,0.446,1.1,3.5,0.33,2.1,3.8,0.551,0.525,0.4,0.7,0.632,1.0,1.3,2.3,0.9,0.3,0.1,0.7,1.3,8.1,,Army
6.0,Kevin McCarthy,G,27,26,23.4,2.6,7.0,0.37,1.7,5.0,0.336,0.9,2.0,0.455,0.489,0.4,0.6,0.688,1.1,1.5,2.6,1.3,0.6,0.0,0.8,1.6,7.3,,Army
7.0,Tate Laczkowski,F,28,27,21.8,2.1,4.1,0.513,0.1,0.9,0.16,2.0,3.2,0.611,0.53,0.4,1.0,0.357,1.8,3.8,5.6,1.9,0.6,0.5,1.2,2.3,4.7,,Army
8.0,Joshua Eli,F,25,0,15.2,1.5,3.3,0.458,0.4,0.8,0.524,1.1,2.5,0.435,0.524,1.1,1.8,0.622,1.8,2.1,3.9,0.9,0.4,0.1,0.3,1.2,4.6,,Army
9.0,Jackson Mayo,G,13,1,5.2,0.6,2.1,0.296,0.6,1.9,0.32,0.0,0.2,0.0,0.444,0.1,0.2,0.5,0.2,0.5,0.6,0.5,0.1,0.0,0.3,0.8,1.9,,Army
10.0,Dylan Benner,F,15,0,5.1,0.5,1.6,0.292,0.3,1.4,0.19,0.2,0.2,1.0,0.375,0.3,0.4,0.667,0.2,0.4,0.6,0.2,0.1,0.1,0.4,1.3,1.5,,Army
11.0,Brendon O'Keefe,G,7,0,3.0,0.4,1.1,0.375,0.4,0.7,0.6,0.0,0.4,0.0,0.563,0.0,0.0,,0.0,0.7,0.7,0.4,0.1,0.0,0.0,0.3,1.3,,Army
12.0,Dillon Watt,G,18,0,5.6,0.2,0.8,0.2,0.0,0.4,0.0,0.2,0.4,0.375,0.2,0.9,1.1,0.842,0.1,0.2,0.2,0.3,0.3,0.0,0.2,0.6,1.2,,Army
13.0,Jahaan Green,G,9,0,3.4,0.4,1.0,0.444,0.1,0.1,1.0,0.3,0.9,0.375,0.5,0.1,0.1,1.0,0.2,0.2,0.4,0.2,0.1,0.1,0.2,0.2,1.1,,Army
14.0,Alex Engro,G,22,0,6.8,0.3,1.5,0.206,0.1,1.1,0.125,0.2,0.5,0.4,0.25,0.1,0.3,0.5,0.5,0.8,1.3,0.3,0.3,0.0,0.1,1.1,0.9,,Army
15.0,Dayon Polk,G,10,1,8.1,0.3,1.7,0.176,0.1,1.2,0.083,0.2,0.5,0.4,0.206,0.0,0.0,,0.5,0.7,1.2,0.6,0.8,0.1,0.9,0.8,0.7,,Army
16.0,Dylan Murans,F,13,0,3.2,0.2,0.8,0.3,0.0,0.4,0.0,0.2,0.4,0.6,0.3,0.2,0.3,0.5,0.2,0.2,0.5,0.0,0.1,0.1,0.0,0.2,0.6,,Army
17.0,Nnaemeka Ikechi,F,3,0,5.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.7,1.0,1.7,0.7,0.0,0.0,0.3,1.0,0.0,,Army
18.0,Chanse Perkins,F,1,1,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Army
,Team Totals,,28,28,204.5,25.4,61.2,0.415,10.7,32.0,0.335,14.7,29.3,0.502,0.502,11.4,16.1,0.709,11.9,24.2,36.0,14.9,5.7,1.5,11.6,18.3,72.9,,Army
