Player,Points_Per_Game,Assigned_Team_x,Unnamed: 0,Assigned_Team,Games_Tracked,Season_Off_Possessions,Weighted_ORtg,Season_Def_Possessions,Weighted_DRtg,Net_Efficiency_Rating,Net_Points_Produced,Balanced,Star,Defense,WAR
Jalen Cunningham,0.4,Nevada Las Vegas,1960,Unlv Rebels,3,8.9,112.4,9.2,108.4,4.0,0.4,0.0,0.4,3.6,0.3
Corey Camper Jr.,16.6,Nevada,289,Nevada Wolf Pack,33,1731.2,101.7,1713.5,93.6,8.1,140.5,156.8,140.2,1395.1,139.1
Elijah Price,12.8,Nevada,203,Nevada Wolf Pack,37,1781.3,100.7,1756.0,91.1,9.5,170.0,194.1,171.0,1697.9,168.8
Tayshawn Comer,11.0,Nevada,635,Nevada Wolf Pack,37,1483.8,100.6,1465.2,95.5,5.1,76.2,93.4,75.7,752.0,74.8
Vaughn Weems,10.1,Nevada,326,Nevada Wolf Pack,34,1366.6,101.9,1351.4,92.6,9.4,128.0,141.2,127.1,1263.9,126.0
Chuck Bailey III,6.3,Nevada,703,Nevada Wolf Pack,32,905.4,99.6,914.7,92.1,7.6,68.6,59.3,67.9,682.5,68.6
Tyler Rolison,5.5,Nevada,568,Nevada Wolf Pack,34,935.9,100.2,928.9,91.2,9.0,84.7,90.6,84.2,839.2,83.6
Joel Armotrading,5.2,Nevada,1350,Nevada Wolf Pack,21,580.0,95.0,560.5,91.3,3.7,21.3,39.3,21.5,211.0,19.8
Kaleb Lowery,4.6,Nevada,511,Nevada Wolf Pack,36,1064.8,104.4,1061.6,95.4,9.0,95.9,98.9,95.8,956.9,95.7
Peyton White,4.6,Nevada,896,Nevada Wolf Pack,36,783.8,98.2,777.8,91.7,6.6,51.5,56.4,50.9,507.5,50.4
Amire Robinson,2.7,Nevada,2338,Nevada Wolf Pack,36,514.1,89.5,515.6,90.6,-1.1,-5.6,-7.0,-5.7,-56.6,-5.5
Ethan Croley,1.9,Nevada,2871,Nevada Wolf Pack,14,121.9,91.1,119.6,107.0,-15.9,-19.4,-16.9,-19.4,-192.0,-19.2
Myles Walker,1.3,Nevada,1538,Nevada Wolf Pack,32,339.3,99.3,339.1,95.8,3.5,11.8,12.1,11.9,118.7,11.9
Jeriah Coleman,1.1,Nevada,1526,Nevada Wolf Pack,27,242.6,96.5,255.9,91.5,5.0,12.2,-0.0,12.1,124.6,13.3
Belal El Shakery,11.4,New Hampshire,4305,New Hampshire Wildcats,27,1165.7,85.1,1136.4,95.9,-10.8,-126.1,-97.8,-125.9,-1243.0,-127.1
Jack Graham,11.2,New Hampshire,4471,New Hampshire Wildcats,28,1271.2,83.4,1278.6,98.2,-14.9,-188.8,-195.4,-188.1,-1886.8,-188.0
KiJan Robinson,10.7,New Hampshire,4269,New Hampshire Wildcats,25,999.0,88.3,984.0,100.1,-11.8,-118.0,-102.9,-117.9,-1169.9,-117.9
Comeh Emuobor,9.0,New Hampshire,4176,New Hampshire Wildcats,26,775.6,87.7,798.4,101.2,-13.5,-104.9,-127.8,-104.7,-1062.3,-105.0
Tyler Bike,7.5,New Hampshire,4379,New Hampshire Wildcats,28,1041.2,82.6,1018.9,96.9,-14.3,-148.6,-127.3,-148.9,-1472.9,-149.6
Davide Poser,7.0,New Hampshire,4445,New Hampshire Wildcats,28,1268.4,86.1,1257.3,99.9,-13.8,-175.1,-164.0,-175.0,-1742.7,-175.1
John Squire,6.1,New Hampshire,4477,New Hampshire Wildcats,28,1182.9,83.6,1181.9,99.9,-16.3,-193.0,-191.8,-192.8,-1927.3,-192.8
Giannos Xanthopoulos,1.7,New Hampshire,3423,New Hampshire Wildcats,26,240.9,78.9,257.5,95.9,-17.1,-41.1,-56.9,-41.0,-423.4,-40.3
Dylan Saunders,1.5,New Hampshire,2635,New Hampshire Wildcats,5,27.4,47.4,28.5,94.6,-47.2,-12.9,-14.0,-12.9,-131.9,-12.9
Jon O'Neill,1.3,New Hampshire,3502,New Hampshire Wildcats,13,116.0,72.4,119.4,111.4,-39.0,-45.2,-49.0,-45.2,-459.0,-45.6
Myles Blackley,0.7,New Hampshire,1935,New Hampshire Wildcats,3,0.9,210.5,2.0,100.0,110.5,1.0,-0.1,1.0,14.8,1.0
Jabri Fitzpatrick,15.0,New Haven,3836,New Haven Chargers,28,1484.8,87.3,1509.2,91.9,-4.6,-68.6,-90.7,-68.3,-688.6,-66.3
Najimi George,11.2,New Haven,3746,New Haven Chargers,28,1467.6,88.2,1482.7,92.3,-4.2,-61.1,-74.1,-60.2,-604.8,-59.0
Andre Pasha,10.7,New Haven,3680,New Haven Chargers,28,1384.6,87.9,1398.0,92.0,-4.1,-56.7,-69.1,-56.8,-570.4,-55.7
Kheni Briggs,6.9,New Haven,3007,New Haven Chargers,24,725.4,88.8,722.4,92.1,-3.3,-23.7,-21.2,-23.9,-238.9,-24.2
Stefano Faloppa,6.2,New Haven,3538,New Haven Chargers,28,1114.9,87.9,1121.9,92.2,-4.3,-47.5,-54.4,-47.9,-480.9,-47.4
Maison Adeleye,4.5,New Haven,3580,New Haven Chargers,28,666.6,87.3,669.8,94.8,-7.5,-50.0,-53.0,-50.0,-501.1,-49.8
Teshaun Steele,3.9,New Haven,3764,New Haven Chargers,27,572.0,83.4,581.0,94.3,-10.9,-62.4,-70.8,-62.3,-628.4,-61.8
Aidan Losiewicz,2.9,New Haven,2730,New Haven Chargers,17,199.0,85.4,200.8,93.2,-7.7,-15.4,-17.2,-15.5,-155.9,-15.4
Vere Anthony,2.6,New Haven,3256,New Haven Chargers,11,174.5,76.2,184.3,95.5,-19.3,-33.7,-43.0,-33.7,-346.1,-33.2
Zoumana Traore,2.3,New Haven,3120,New Haven Chargers,17,162.8,80.5,174.0,97.7,-17.2,-28.0,-38.9,-28.0,-289.5,-27.7
Tristan Burth,1.6,New Haven,2865,New Haven Chargers,17,144.2,85.3,149.0,98.7,-13.4,-19.3,-24.1,-19.3,-196.4,-19.3
Kyle Kearson,1.3,New Haven,2055,New Haven Chargers,17,158.6,93.3,160.7,94.0,-0.7,-1.1,-3.1,-1.1,-11.2,-1.0
Jemel Jones,17.8,New Mexico State,1378,New Mexico State Aggies,28,1266.9,95.9,1274.1,94.3,1.6,19.8,13.5,20.3,203.3,20.7
Julius Mims,10.6,New Mexico State,2934,New Mexico State Aggies,28,1234.5,95.7,1231.2,97.5,-1.7,-21.3,-19.0,-22.2,-221.9,-22.3
Jayland Randall,8.9,New Mexico State,1772,New Mexico State Aggies,28,893.2,93.3,895.0,92.7,0.5,4.6,3.7,5.4,53.6,5.5
Elijah Elliott,8.3,New Mexico State,1568,New Mexico State Aggies,28,875.5,97.3,879.7,96.1,1.3,11.0,6.5,10.5,105.3,10.7
Elijah Elliott,8.3,New Mexico State,2842,Ohio Bobcats,11,408.1,92.1,420.0,96.7,-4.5,-18.5,-30.3,-18.8,-190.4,-18.4
Anthony Wrzeszcz,7.4,New Mexico State,4122,New Mexico State Aggies,28,1099.8,90.0,1121.3,98.8,-8.8,-96.8,-118.0,-96.8,-977.2,-96.5
Jae'Coby Osborne,6.0,New Mexico State,2558,New Mexico State Aggies,20,902.4,96.0,909.9,97.2,-1.2,-10.7,-18.1,-10.8,-108.7,-10.6
Gabe Pickens,4.5,New Mexico State,1469,New Mexico State Aggies,26,874.2,94.3,882.3,92.6,1.7,14.5,7.4,14.9,149.3,15.5
Chris Terrell,4.2,New Mexico State,3590,New Mexico State Aggies,26,532.5,88.1,530.7,97.6,-9.5,-50.7,-48.8,-50.6,-505.0,-50.6
Kyrese Mullen,3.8,New Mexico State,2918,New Mexico State Aggies,22,554.1,89.7,554.5,93.4,-3.7,-20.6,-20.9,-20.5,-205.1,-20.5
Cyr Malonga,3.7,New Mexico State,2634,New Mexico State Aggies,20,307.3,84.3,322.1,88.5,-4.2,-12.9,-26.0,-12.9,-132.1,-11.2
Augustine Ekwe,2.7,New Mexico State,1844,New Mexico State Aggies,18,300.1,96.7,307.3,95.7,1.0,2.9,-3.9,3.0,30.4,3.3
Jake Hall,16.4,New Mexico,155,New Mexico Lobos,36,1903.1,99.2,1878.7,89.3,9.9,188.2,210.2,188.4,1872.0,185.8
Tomislav Buljan,13.1,New Mexico,253,New Mexico Lobos,35,1541.5,99.4,1507.9,89.6,9.8,150.9,181.2,151.1,1494.1,147.6
Deyton Albury,11.7,New Mexico,220,New Mexico Lobos,34,1409.1,100.4,1385.2,88.8,11.6,163.8,184.7,163.5,1620.6,160.8
Uriah Tenette,10.6,New Mexico,122,New Mexico Lobos,35,1595.1,99.9,1597.3,87.0,13.0,206.9,203.9,205.8,2059.1,206.1
Luke Haupt,7.8,New Mexico,119,New Mexico Lobos,36,1712.8,99.5,1698.1,87.3,12.2,209.2,221.8,209.0,2080.6,207.1
Antonio Chol,7.7,New Mexico,376,New Mexico Lobos,36,1445.3,100.1,1423.6,92.0,8.2,118.1,137.0,117.1,1161.9,115.3
JT Rock,6.2,New Mexico,394,New Mexico Lobos,36,731.5,100.3,746.6,84.7,15.7,114.7,101.3,114.1,1152.9,116.4
Tajavis Miller,5.6,New Mexico,586,New Mexico Lobos,31,810.3,95.9,825.1,85.8,10.1,81.7,69.1,81.8,825.8,83.9
Chris Howell,5.5,New Mexico,998,New Mexico Lobos,10,425.9,98.6,422.4,88.6,10.1,42.9,45.7,42.6,424.1,42.2
Milos Vicentic,3.1,New Mexico,1618,New Mexico Lobos,12,113.6,104.7,109.5,96.8,8.0,9.1,12.9,9.0,88.1,8.8
Kevin Patton Jr.,2.6,New Mexico,1487,New Mexico Lobos,8,119.4,98.0,119.3,86.3,11.6,13.9,14.1,14.0,139.6,14.0
Coleton Benson,16.2,New Orleans,3436,New Orleans Privateers,33,1895.3,93.6,1916.4,95.8,-2.2,-41.8,-61.9,-41.7,-419.3,-40.8
Jakevion Buckley,13.8,New Orleans,1332,New Orleans Privateers,32,1804.3,93.8,1839.0,92.6,1.2,22.1,-10.5,21.7,218.6,24.2
MJ Thomas,10.8,New Orleans,1620,New Orleans Privateers,32,1388.9,96.3,1398.3,95.6,0.6,9.0,0.7,9.7,97.6,10.1
Churchill Abass,8.4,New Orleans,2823,New Orleans Privateers,33,1084.7,93.1,1114.4,94.8,-1.6,-17.9,-46.6,-18.4,-186.9,-16.9
Enzo Boudouma,5.3,New Orleans,1074,New Orleans Privateers,32,957.9,95.4,972.0,91.5,4.0,37.9,24.5,37.4,376.3,38.6
Kedrick Osby,4.9,New Orleans,3105,New Orleans Privateers,32,912.6,90.5,926.0,93.5,-3.0,-27.4,-39.9,-27.4,-275.8,-26.5
Panagiotis Pagonis,4.1,New Orleans,3383,New Orleans Privateers,30,892.3,89.8,902.7,94.2,-4.4,-39.3,-49.1,-39.3,-394.9,-38.7
Irish Coquia,2.7,New Orleans,3146,New Orleans Privateers,25,336.6,94.2,350.0,102.9,-8.7,-29.2,-43.1,-29.3,-298.6,-29.7
Mathok Majok,2.2,New Orleans,2697,New Orleans Privateers,15,99.1,91.8,100.4,106.5,-14.8,-14.6,-16.0,-14.6,-146.6,-14.7
Hercy Miller,1.6,New Orleans,2188,New Orleans Privateers,9,93.4,95.3,85.3,98.5,-3.2,-3.0,5.0,-3.0,-28.6,-3.1
Jamal Chretien II,1.4,New Orleans,2325,New Orleans Privateers,13,161.9,92.6,159.6,95.9,-3.3,-5.3,-3.1,-5.3,-53.0,-5.4
Grant Kemp,1.1,New Orleans,1554,New Orleans Privateers,6,42.0,109.5,42.4,82.6,26.8,11.3,11.0,11.3,113.5,11.4
William Patterson,0.3,New Orleans,2542,New Orleans Privateers,7,51.6,75.6,55.4,95.7,-20.1,-10.4,-14.0,-10.4,-107.5,-10.2
Justin Page,12.1,Niagara,4180,Niagara Purple Eagles,20,897.7,88.0,928.1,99.8,-11.8,-105.6,-136.3,-105.9,-1077.1,-105.9
Justin Hawkins,8.3,Niagara,3664,Niagara Purple Eagles,29,1135.6,90.1,1167.7,95.0,-4.9,-55.5,-86.1,-55.6,-564.3,-54.0
Vice Zanki,8.1,Niagara,4014,Niagara Purple Eagles,28,901.4,87.6,916.0,97.1,-9.4,-84.8,-99.8,-85.6,-863.2,-85.2
Trenton Walters,7.2,Niagara,4118,Niagara Purple Eagles,25,838.9,87.0,849.5,98.5,-11.5,-96.6,-106.9,-96.5,-970.8,-96.3
Josiah Sabino,7.1,Niagara,4032,Niagara Purple Eagles,28,872.0,87.7,889.9,97.7,-9.9,-86.5,-104.7,-87.2,-880.9,-86.8
Will Shortt,6.5,Niagara,3873,Niagara Purple Eagles,29,825.6,86.9,851.5,95.5,-8.6,-71.2,-95.7,-71.0,-721.1,-69.8
Reggie Prudhomme,6.1,Niagara,3891,Niagara Purple Eagles,29,1128.5,89.9,1167.6,96.4,-6.4,-72.3,-111.0,-73.4,-746.1,-71.9
Brian Griffith,5.3,Niagara,3570,Niagara Purple Eagles,24,492.8,89.9,475.0,100.0,-10.1,-49.8,-32.0,-49.8,-488.7,-49.8
Landon Williams,5.0,Niagara,3268,Niagara Purple Eagles,25,760.4,89.6,786.7,94.1,-4.5,-34.2,-59.0,-34.2,-348.0,-32.7
Drew Larson,3.1,Niagara,3740,Niagara Purple Eagles,20,281.1,76.1,288.6,97.7,-21.6,-60.7,-68.0,-60.7,-615.2,-60.5
Kabeya Tshibangu,2.6,Niagara,3780,Niagara Purple Eagles,23,360.5,84.1,367.0,101.9,-17.8,-64.3,-70.8,-64.2,-647.4,-64.3
AJ McBride,1.5,Niagara,1976,Niagara Purple Eagles,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalik Dunkley,12.4,Nicholls State,4555,Nicholls Colonels,29,1792.2,68.4,1363.9,96.5,-28.1,-504.3,-90.3,-503.6,-4393.3,-518.6
Jaylen Searles,11.8,Nicholls State,4552,Nicholls Colonels,31,1580.2,73.9,1319.3,95.5,-21.6,-341.2,-92.2,-341.3,-3118.8,-353.1
Trae English,11.5,Nicholls State,4556,Nicholls Colonels,29,1839.2,70.2,1457.0,99.7,-29.5,-542.1,-161.5,-542.6,-4829.1,-543.7
Sincere Malone,11.4,Nicholls State,4554,Nicholls Colonels,32,2112.6,72.1,1697.1,95.0,-22.9,-483.7,-89.1,-483.8,-4336.1,-504.6
Zee Hamoda,9.2,Nicholls State,4541,Nicholls Colonels,28,1134.3,70.6,949.0,96.6,-26.0,-295.0,-115.9,-294.9,-2697.6,-301.2
Christian Winborne,7.9,Nicholls State,4548,Nicholls Colonels,29,1369.3,75.7,1092.1,99.0,-23.3,-318.4,-44.6,-319.0,-2849.3,-321.8
Jalin Rice,5.2,Nicholls State,4529,Nicholls Colonels,30,982.1,69.6,807.2,97.5,-27.8,-273.5,-103.5,-274.0,-2484.1,-278.4
Zaiden Cross,4.4,Nicholls State,4004,Nicholls Colonels,14,314.3,74.4,269.2,101.0,-26.6,-83.6,-38.1,-83.6,-773.7,-83.2
Grant Sanders,3.2,Nicholls State,4511,Nicholls Colonels,31,925.0,74.2,766.8,98.5,-24.3,-224.7,-68.9,-224.8,-2046.5,-227.1
Kevin Pazmino,2.3,Nicholls State,3781,Nicholls Colonels,13,121.8,62.4,98.1,115.2,-52.8,-64.3,-37.0,-64.3,-577.2,-60.7
Nick Krass,1.7,Nicholls State,4405,Nicholls Colonels,27,583.1,78.0,490.1,105.3,-27.3,-159.0,-61.3,-159.2,-1459.4,-154.3
Domanic Betancourt,1.2,Nicholls State,2505,Nicholls Colonels,4,25.9,73.4,20.9,110.0,-36.7,-9.5,-4.0,-9.5,-85.2,-9.0
Sebastian Robinson,14.8,Njit,3487,Njit Highlanders,29,1256.0,88.0,1256.5,91.5,-3.5,-44.5,-44.4,-44.0,-439.7,-43.9
David Bolden,11.8,Njit,4188,Njit Highlanders,32,1555.4,86.4,1559.9,93.3,-6.9,-106.8,-111.5,-107.3,-1074.8,-107.0
Ari Fulton,10.9,Njit,3526,Njit Highlanders,32,1489.7,88.1,1484.4,91.3,-3.1,-46.8,-42.8,-47.7,-475.9,-48.1
Melvyn Ebonkoli,7.3,Njit,950,Njit Highlanders,20,878.3,91.3,856.8,86.0,5.3,46.5,65.0,46.5,459.8,43.5
Jeremy Clayville,6.8,Njit,3976,Njit Highlanders,15,459.9,77.6,458.9,95.2,-17.6,-81.0,-80.0,-80.9,-808.5,-81.0
Jordan Rogers,5.8,Njit,3843,Njit Highlanders,32,1405.9,87.0,1409.9,91.9,-4.9,-69.3,-72.6,-68.9,-689.9,-68.6
Quentin Duncan,4.4,Njit,3920,Njit Highlanders,32,662.4,82.3,670.5,93.7,-11.4,-75.4,-83.1,-75.5,-759.7,-75.0
John Kelly,4.3,Njit,4100,Njit Highlanders,32,753.1,83.8,765.5,96.4,-12.6,-95.1,-106.8,-94.9,-956.7,-94.4
Malachi Arrington,3.9,Njit,3999,Njit Highlanders,28,631.6,80.1,633.6,93.3,-13.2,-83.1,-85.2,-83.4,-835.0,-83.2
Rocco Awad,3.1,Njit,3890,Njit Highlanders,32,610.5,81.9,614.6,93.7,-11.8,-72.2,-75.9,-72.0,-722.8,-71.8
Cameron Piggee,1.8,Njit,2167,Njit Highlanders,12,56.3,80.0,57.9,84.7,-4.7,-2.6,-4.0,-2.6,-26.8,-2.4
Zack Scherler,1.0,Njit,3376,Njit Highlanders,15,128.3,69.4,142.4,99.7,-30.4,-39.0,-52.9,-38.9,-409.6,-38.8
Jeffrey Akintolu,0.7,Njit,3029,Njit Highlanders,13,91.5,78.6,92.9,105.4,-26.8,-24.5,-26.0,-24.5,-247.1,-24.6
Anthony McComb III,17.1,Norfolk State,1257,Norfolk State Spartans,28,1472.9,97.4,1514.9,95.7,1.8,26.2,-15.2,25.0,253.9,26.8
Elijah Jamison,14.6,Norfolk State,3409,Norfolk State Spartans,28,1217.8,94.9,1269.2,98.3,-3.3,-40.4,-91.9,-41.4,-422.7,-40.5
Devon Ellis,11.1,Norfolk State,2970,Norfolk State Spartans,28,1223.8,94.7,1239.6,96.6,-1.9,-22.7,-38.5,-23.3,-234.0,-22.7
My'kel Jenkins,5.7,Norfolk State,2130,Norfolk State Spartans,6,170.1,98.8,170.0,100.0,-1.2,-2.1,-1.9,-2.0,-20.4,-2.0
Keyontae Lewis,5.6,Norfolk State,1375,Norfolk State Spartans,27,748.2,94.2,788.6,91.6,2.7,20.0,-17.6,19.5,199.7,22.8
Jordan Leaks,5.4,Norfolk State,2553,Norfolk State Spartans,28,971.7,93.3,999.6,94.4,-1.1,-10.7,-37.0,-10.7,-108.4,-9.1
Dian Wright-Forde,5.0,Norfolk State,1192,Norfolk State Spartans,28,523.1,97.3,557.6,91.5,5.8,30.6,-1.2,30.3,313.2,33.3
Jaquel Morris,4.6,Norfolk State,1515,Norfolk State Spartans,28,623.0,94.2,629.0,92.2,2.0,12.6,6.9,12.5,125.2,12.9
Adrean Newton,4.0,Norfolk State,1428,Norfolk State Spartans,24,558.5,93.5,574.1,90.4,3.1,17.1,3.2,17.3,175.5,18.8
Mekhi Reid,2.0,Norfolk State,2320,Norfolk State Spartans,3,8.9,56.2,11.4,114.3,-58.1,-5.2,-8.0,-5.2,-58.5,-5.5
Ahmad Torrence,1.7,Norfolk State,2058,Norfolk State Spartans,1,3.0,67.8,2.9,103.4,-35.7,-1.1,-1.0,-1.1,-10.5,-1.1
Yel Deeng,0.9,Norfolk State,2174,Norfolk State Spartans,11,83.9,75.1,88.2,78.2,-3.2,-2.7,-6.0,-2.6,-26.7,-1.7
Donte Bacchus,14.7,North Alabama,4316,North Alabama Lions,28,1509.2,91.3,1509.2,99.9,-8.6,-129.1,-129.8,-129.8,-1297.9,-129.8
Canin Jefferson,12.4,North Alabama,3947,North Alabama Lions,20,988.0,90.9,975.9,98.8,-7.9,-78.0,-66.1,-78.1,-775.7,-78.2
Corneilous Williams,12.2,North Alabama,4386,North Alabama Lions,27,1390.8,92.6,1373.9,103.6,-11.0,-152.5,-135.5,-153.0,-1520.6,-152.4
Kevin de Kovachich,11.8,North Alabama,4141,North Alabama Lions,28,1376.0,92.8,1376.2,100.1,-7.3,-99.8,-100.6,-100.4,-1004.6,-100.4
Dallas Howell,8.4,North Alabama,4397,North Alabama Lions,28,1434.0,91.4,1431.2,102.4,-10.9,-156.8,-154.9,-157.7,-1575.9,-157.7
Braylon Patton,5.6,North Alabama,4220,North Alabama Lions,24,658.0,92.5,661.3,109.5,-16.9,-111.4,-115.5,-111.9,-1121.4,-112.2
DarKaun King,4.2,North Alabama,3644,North Alabama Lions,15,340.7,79.8,347.1,95.6,-15.8,-53.8,-59.9,-53.8,-543.3,-53.5
Cortez Graham-Howard,3.7,North Alabama,3894,North Alabama Lions,25,510.4,95.0,512.8,109.2,-14.2,-72.4,-75.1,-72.5,-726.5,-72.7
Kedar Bodie,2.6,North Alabama,3112,North Alabama Lions,10,141.7,81.2,140.0,100.7,-19.6,-27.7,-25.9,-27.6,-274.7,-27.6
Tank Washington,1.2,North Alabama,2356,North Alabama Lions,7,111.0,86.5,113.2,91.9,-5.4,-6.0,-8.0,-6.0,-60.5,-5.8
Jamal Albritton,1.1,North Alabama,3274,North Alabama Lions,27,353.7,87.1,372.6,96.9,-9.8,-34.6,-53.0,-34.7,-355.8,-34.1
King Walker,0.7,North Alabama,2587,North Alabama Lions,8,61.9,109.9,63.8,128.6,-18.7,-11.6,-14.0,-11.6,-117.5,-12.1
Kameron Taylor,18.9,North Carolina Asheville,3566,Unc Asheville Bulldogs,29,1653.8,95.2,1651.2,98.2,-3.0,-49.5,-47.1,-49.6,-495.7,-49.7
Justin Wright,17.1,North Carolina Asheville,1896,Unc Asheville Bulldogs,29,1588.9,96.0,1576.0,95.9,0.1,1.7,14.0,1.6,15.8,1.1
Toyaz Solomon,16.9,North Carolina Asheville,2370,Unc Asheville Bulldogs,29,1596.4,95.1,1614.0,95.5,-0.4,-6.2,-23.2,-6.4,-64.2,-5.6
DJ Patrick,9.6,North Carolina Asheville,1654,Unc Asheville Bulldogs,27,1422.5,94.8,1439.3,94.3,0.6,7.9,-8.7,7.1,71.5,8.1
Myles Mayfield,4.5,North Carolina Asheville,3840,Unc Asheville Bulldogs,29,1049.9,93.2,1064.9,99.7,-6.6,-69.0,-83.2,-68.2,-687.3,-68.2
Daniel Thomas,2.8,North Carolina Asheville,1331,Unc Asheville Bulldogs,27,892.1,96.2,910.6,93.7,2.5,22.3,5.0,22.3,225.3,23.5
Julian Clarke,1.8,North Carolina Asheville,3500,Unc Asheville Bulldogs,22,362.4,86.1,388.8,98.5,-12.4,-45.0,-70.9,-44.9,-465.5,-44.5
Sage Tolentino,1.1,North Carolina Asheville,3372,Unc Asheville Bulldogs,25,316.4,87.2,325.5,99.5,-12.3,-38.9,-48.0,-38.9,-394.7,-38.9
Rasheed Baldwin,1.0,North Carolina Asheville,2063,Unc Asheville Bulldogs,1,6.0,100.0,5.0,120.0,-20.0,-1.2,0.0,-1.2,-11.0,-1.0
Corey Jones,0.7,North Carolina Asheville,1656,Unc Asheville Bulldogs,15,153.0,101.3,148.7,96.2,5.1,7.8,11.9,7.8,76.9,7.6
David Hermes,0.4,North Carolina Asheville,2232,Unc Asheville Bulldogs,8,122.7,82.3,113.7,85.3,-3.0,-3.6,4.0,-3.7,-35.4,-5.0
Lewis Walker,18.9,North Carolina At,2916,North Carolina A&T Aggies,28,1598.3,98.0,1601.6,99.3,-1.3,-20.6,-24.1,-20.8,-208.0,-20.8
Lureon Walker,16.6,North Carolina At,1449,North Carolina A&T Aggies,4,195.0,91.8,201.9,83.7,8.1,15.8,10.0,15.8,160.7,16.9
Zamoku Weluche-Ume,11.3,North Carolina At,3096,North Carolina A&T Aggies,27,1375.8,96.9,1396.9,98.9,-2.0,-27.1,-48.4,-27.5,-277.3,-27.3
Dwayne Pierce,8.5,North Carolina At,4137,North Carolina A&T Aggies,23,1069.6,92.1,1071.5,101.4,-9.3,-99.1,-101.4,-99.5,-995.6,-99.5
Mujahiid Burton,5.0,North Carolina At,2391,North Carolina A&T Aggies,18,490.5,101.9,492.8,103.3,-1.4,-6.7,-9.2,-6.9,-68.8,-6.9
Bryson Ogletree,4.5,North Carolina At,3246,North Carolina A&T Aggies,26,862.8,93.3,866.8,97.1,-3.8,-33.1,-36.7,-32.8,-328.6,-32.7
KJ Debrick,4.5,North Carolina At,1859,North Carolina A&T Aggies,27,477.9,92.3,484.1,91.7,0.6,2.7,-2.8,2.9,28.9,3.4
Brooklyn Vick,3.7,North Carolina At,3030,North Carolina A&T Aggies,17,484.2,90.4,502.6,95.5,-5.0,-24.5,-42.3,-24.7,-251.6,-23.9
Amadou Doumbia,3.4,North Carolina At,3387,North Carolina A&T Aggies,24,571.4,90.3,579.1,97.2,-6.9,-39.5,-46.9,-39.4,-396.9,-39.2
Yancarlos Cueto,1.8,North Carolina At,1791,North Carolina A&T Aggies,4,28.1,92.4,28.2,77.9,14.5,4.1,4.0,4.1,40.8,4.1
Gage Lattimore,16.6,North Carolina Central,4447,North Carolina Central Eagles,27,1534.1,90.2,1529.0,101.6,-11.5,-176.2,-169.7,-174.9,-1746.0,-174.8
Khouri Carvey,13.6,North Carolina Central,4126,North Carolina Central Eagles,18,750.4,87.8,737.2,100.8,-13.0,-97.3,-84.2,-97.6,-966.9,-97.4
Jae Slack,8.7,North Carolina Central,2822,North Carolina Central Eagles,23,884.0,97.3,881.1,99.3,-2.0,-17.9,-14.8,-17.7,-176.5,-17.7
Dionte Johnson,8.6,North Carolina Central,4377,North Carolina Central Eagles,28,1384.1,90.1,1377.8,100.8,-10.7,-148.3,-141.7,-148.1,-1477.6,-148.0
Kelechi Okworogwo,8.2,North Carolina Central,4336,North Carolina Central Eagles,28,1164.3,88.2,1173.8,99.7,-11.5,-133.6,-143.4,-133.9,-1344.4,-133.9
Kyric Davis,8.1,North Carolina Central,4082,North Carolina Central Eagles,27,972.8,89.1,977.4,98.7,-9.6,-93.4,-97.9,-93.4,-936.1,-93.3
Tekao Carpenter,6.8,North Carolina Central,4102,North Carolina Central Eagles,25,1038.5,89.9,1036.3,99.1,-9.2,-95.2,-93.4,-95.5,-954.4,-95.6
Jonathan Dunn,4.3,North Carolina Central,3571,North Carolina Central Eagles,7,150.5,68.4,156.6,101.6,-33.1,-49.8,-56.2,-50.0,-509.7,-50.1
Ryan Archey,3.2,North Carolina Central,3266,North Carolina Central Eagles,20,245.5,86.0,239.4,99.8,-13.9,-34.1,-27.8,-33.9,-334.6,-33.9
Ramondo Battle II,2.4,North Carolina Central,3859,North Carolina Central Eagles,17,213.4,80.1,204.3,113.1,-32.9,-70.2,-60.1,-70.4,-689.0,-69.2
Khalil Arnold,1.7,North Carolina Central,2814,North Carolina Central Eagles,7,66.9,82.2,72.7,108.6,-26.4,-17.6,-24.0,-17.7,-184.1,-18.2
Camren Daniels,1.0,North Carolina Central,2112,North Carolina Central Eagles,1,1.5,67.8,1.0,200.0,-132.2,-2.0,-1.0,-2.0,-16.2,-1.5
Justin Edwards,0.7,North Carolina Central,3041,North Carolina Central Eagles,12,102.7,80.8,109.5,105.1,-24.2,-24.9,-32.1,-25.0,-257.7,-25.3
Gbenga Olubi,0.4,North Carolina Central,2211,North Carolina Central Eagles,12,61.5,94.4,66.1,99.9,-5.5,-3.4,-8.0,-3.4,-35.1,-3.4
Justin Neely,17.9,North Carolina Greensboro,3597,Unc Greensboro Spartans,32,1769.6,97.6,1758.5,100.5,-2.9,-51.2,-40.2,-51.3,-511.6,-51.3
KJ Younger,15.1,North Carolina Greensboro,3677,Unc Greensboro Spartans,32,1536.6,96.3,1510.9,99.9,-3.7,-56.7,-29.6,-55.3,-548.5,-55.3
Donald Whitehead Jr.,10.1,North Carolina Greensboro,3815,Unc Greensboro Spartans,32,1417.1,95.8,1405.5,100.5,-4.7,-66.6,-54.9,-66.6,-663.3,-66.5
